H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
125.00404,188.43431,1.77682,24.21165,1.77682,164.22267,83.76997,-34.703064,51.12611,-23.053795,37.350502,1,88.04184,1.3637474,-1.1073128,13.213532,-1,1,47.36528,-1.2428495,2.0112536,8.15642,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99732,140.21051,1.77682,96.49808,1.77682,43.71243,59.790565,-6.126756,-5.684268,-46.262733,-7.9042673,2,49.3935,-0.020901287,-2.9886508,0.0005109989499999,-1,1,39.439682,0.5877188,0.030898577,5.1758304,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99894,143.28003,1.77682,81.21911,1.77682,62.060932,17.392408,-18.271683,-19.395212,-18.136633,-0.3077922,2,12.019821,0.8900418,2.7285798,0.0005109989499999,-1,1,32.68265,0.18610565,-0.75477356,1.8962556,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00078,215.44287,1.77682,171.47125,1.77682,43.971615,29.458324,-3.1379488,-11.313656,-9.274676,-11.891808,1,71.836205,-1.6093466,1.2877351,1.2901958,-1,2,22.780027,-0.36263347,-2.1965642,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.998695,385.75073,1.77682,70.90688,1.77682,314.84384,63.14271,-5.872291,-5.8784995,-13.183555,-21.508303,1,42.836975,1.2791578,1.0874298,2.8530674,-1,1,86.24846,1.8268971,-2.139042,1.2095182,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99812,736.36414,1.77682,519.00397,1.77682,217.36021,54.19665,5.219159,8.066195,18.51474,14.410885,1,41.09141,2.7676325,0.20968854,3.218266,-1,2,47.55458,1.9419756,2.426478,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99878,126.174965,1.77682,66.78573,1.77682,59.389236,15.479982,-22.483683,-2.0212324,-14.53607,2.0509992,1,33.977444,0.07731223,2.6528137,1.2740476,-1,1,38.443367,-0.20576961,-0.6828424,0.1510751,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00043,132.85818,1.77682,72.981575,1.77682,59.876614,27.41519,10.9115,18.574749,5.665585,15.875412,1,29.868444,-1.2326676,-0.9937176,1.311172,-1,1,30.919872,0.46902284,1.6686153,1.0255362,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000305,418.03687,1.77682,206.81554,1.77682,211.22131,117.32427,-84.99884,22.33585,-52.681713,30.519054,3,10.8268,1.8232775,2.2237399,0.1056583755,-1,1,82.49448,1.3751435,-2.4178576,3.432144,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99966,236.58588,1.77682,96.89899,1.77682,139.68689,123.763145,-7.806253,-13.106258,-19.67188,-26.39891,1,82.37861,0.27163637,-1.9351631,14.025311,-1,1,25.901457,2.0297105,-2.654299,1.1774296,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99633,214.25903,1.77682,178.80283,1.77682,35.45621,77.878235,-4.109903,31.834015,-4.1880374,44.48538,1,36.19059,1.4000318,1.8680305,7.1629314,-1,1,28.817003,-0.08504594,-0.1301269,1.827842,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00287,206.58238,1.77682,150.67386,1.77682,55.90852,7.327957,10.076891,12.837584,13.053169,11.009072,1,55.063236,-1.6595473,-2.336699,2.25065,-1,3,28.911137,-0.46022862,0.6920068,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.97878,2714.1887,1.77682,1159.92,1.77682,1554.2686,76.599625,-0.025906939,-13.922597,-7.176031,6.5708137,1,35.332905,-4.3756948,-0.52707386,5.59157,-1,1,105.58276,-3.4153497,2.4222312,13.018532,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99934,1300.3967,1.77682,838.8592,1.77682,461.53754,67.41755,-5.085881,-2.404772,18.232323,7.755889,1,90.58889,-2.8286211,0.27241558,3.7160323,-1,1,25.243149,-3.275106,2.9417264,1.561515,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000565,274.676,1.77682,66.279915,1.77682,208.39606,96.968414,1.1172075,-8.543245,7.9895983,0.9134096,1,59.231956,0.31531322,-0.022489237,5.268298,-1,1,35.318993,2.3792055,0.6181627,0.36374524,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.009514,1104.042,1.77682,628.8522,1.77682,475.18976,89.325386,-43.768204,-20.209444,-26.095638,-23.160772,1,52.572144,-2.7404013,-2.3859122,3.8775845,-1,1,76.592865,-2.6042018,-0.44776562,3.1744242,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99891,149.05873,1.77682,93.145676,1.77682,55.91306,20.444225,-11.033917,-12.816011,-7.964667,3.7375724,1,65.67933,0.9617498,0.05857769,3.767003,-1,1,44.38368,0.16945872,2.8574507,2.1669998,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0022,426.6505,1.77682,351.01758,1.77682,75.63295,89.38311,-12.165593,12.366307,-8.238516,16.72089,2,80.87189,-1.9632192,2.340082,0.0005109989499999,-1,1,43.633446,-1.150223,0.3601682,4.7438555,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0122,866.65344,1.77682,768.0541,1.77682,98.59937,72.41415,-13.21257,27.227802,-10.839691,32.110817,1,38.744965,3.0274723,1.4372467,-9.344062e-06,-1,1,31.08214,1.5514629,-2.9129705,0.921337,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00115,187.63336,1.77682,109.88091,1.77682,77.75244,6.5561657,9.563235,-30.719864,7.3404727,-28.839642,2,52.754578,1.1117959,1.826366,0.0005109989499999,-1,3,14.202724,0.74430746,-1.3509283,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99792,148.16066,1.77682,42.266655,1.77682,105.894005,77.79847,-27.983917,10.515735,10.823995,15.68133,2,19.380775,-0.4837804,2.5722218,0.0005109989499999,-1,1,107.63643,0.3222217,0.16644001,5.4289026,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.998764,237.87268,1.77682,62.592606,1.77682,175.28008,82.252014,25.288912,11.65017,34.97083,8.770834,1,43.76425,0.8525095,-1.7422888,3.0341961,-1,1,46.51173,1.1180437,0.53632265,4.863357,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99919,161.61894,1.77682,56.469856,1.77682,105.149086,17.376205,17.629295,-4.7958527,3.3491004,-7.3748255,2,25.550632,0.315032,-0.50616693,0.0005109989499999,-1,1,50.09793,1.0840243,2.8657951,3.1801775,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99839,203.94315,1.77682,152.39934,1.77682,51.543804,19.232729,-12.858055,22.188883,10.657758,13.172221,1,49.40529,1.6468614,0.8957474,7.5968156,-1,1,46.471416,0.3624195,-2.607052,1.4986073,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.004005,1227.3009,1.77682,1044.5544,1.77682,182.74646,204.57231,-20.57591,4.2276587,-33.625435,3.9859607,1,165.57059,-2.286701,3.08605,5.300161,-1,1,37.86589,-2.3476024,1.3953265,3.1030533,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.996635,172.57988,1.77682,47.99869,1.77682,124.581184,7.0792894,-6.2282352,32.88308,-8.516361,19.02642,2,22.142014,0.12302,2.0847974,0.0005109989499999,-1,1,56.334377,1.5073963,-1.0127716,3.9146721,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99787,158.08896,1.77682,95.64222,1.77682,62.44674,62.86847,15.205282,42.989582,12.501643,36.4435,1,66.440956,-0.67686266,-0.68918514,1.0942947,-1,2,13.393776,-0.25063497,1.5070031,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01339,319.9624,1.77682,258.936,1.77682,61.026413,178.63766,4.5626254,-2.9180748,6.499482,-24.638855,1,141.86537,-1.3124346,-1.609638,11.026881,-1,1,57.18171,-0.17465885,-0.8383216,6.1444397,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00032,422.05026,1.77682,235.85246,1.77682,186.19781,38.92103,8.700181,3.8630226,-3.2671342,1.8972218,1,66.35338,-1.8698088,-1.9105488,1.5933623,-1,1,54.87599,-1.8091006,1.7955225,1.4165157,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98688,878.38776,1.77682,424.4618,1.77682,453.92596,10.429587,-9.345521,-1.9843016,1.8706586,1.2854161,1,57.210724,-2.8220184,-2.706407,3.7701797,-1,1,59.239563,-2.6070004,0.41632706,1.9780554,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00172,155.93163,1.77682,87.77278,1.77682,68.158844,0.45846003,-21.399233,-17.744177,-11.924691,-12.527497,2,30.861023,0.8803594,-2.3057256,0.0005109989499999,-1,1,54.697533,0.48463398,0.817271,0.14728925,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0023,213.31078,1.77682,76.623344,1.77682,136.68742,31.018457,4.5917916,-23.164202,5.5362196,2.532489,1,51.55986,-0.5456063,0.07888877,7.112989,-1,1,36.112076,-2.0236073,-3.043433,8.753634,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00149,126.94839,1.77682,57.75189,1.77682,69.1965,10.624539,0.096470885,-22.702684,-2.7052207,-21.55075,1,33.27831,-0.573958,-1.7511021,4.6972165,-1,1,45.82151,0.95615864,1.1952668,1.5505011,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99548,312.34488,1.77682,150.27072,1.77682,162.07416,52.706844,-2.7157152,-2.91051,8.598039,17.657742,1,51.029285,1.1586995,1.4908633,2.6116617,-1,1,22.607527,2.2039042,-1.3230344,2.5435624,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99961,226.17822,1.77682,44.75752,1.77682,181.4207,136.57576,30.053875,-14.755518,27.140951,-10.409559,1,36.988007,0.49003097,1.3488866,1.1422272,-1,2,115.94219,0.69862837,-0.57682943,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.987976,237.47162,1.77682,36.08781,1.77682,201.38382,114.68087,-2.8508463,81.45724,6.835184,72.02925,1,40.158047,-0.52319735,-0.78139514,7.579214,-1,2,60.18605,-0.96547925,1.5167952,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99772,571.7067,1.77682,242.9943,1.77682,328.71243,348.04852,-45.452225,-29.094051,-37.440067,-51.75165,3,116.44192,-0.8253663,-2.2341115,0.1056583755,-1,1,182.36217,-1.1761115,-1.6382782,4.934624,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01489,210.76831,1.77682,45.726036,1.77682,165.04228,17.45806,-10.997999,7.821885,-14.751306,4.0029607,3,11.6244955,-0.20850404,-2.9244552,0.1056583755,-1,2,16.313997,-2.2259443,0.6000826,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99491,154.6551,1.77682,67.5581,1.77682,87.097,37.343113,15.72752,14.306135,-4.031685,13.231623,1,42.185333,0.16507246,1.7077643,3.7129552,-1,1,48.79509,1.1538222,-1.9831395,2.1904528,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000824,130.7586,1.77682,53.502186,1.77682,77.256424,33.415287,-5.133932,-9.312588,7.8214116,-6.6469517,3,25.313972,-0.68387693,-1.7887138,0.1056583755,-1,1,45.44766,0.76810503,0.75684303,0.14857563,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0007,353.61267,1.77682,221.40631,1.77682,132.20636,21.131433,20.787426,29.469254,22.230255,16.450838,1,37.126015,-1.8035653,0.71926713,2.161771,-1,1,46.370335,-1.5508368,-2.2277656,1.3000636,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00031,229.55995,1.77682,102.24683,1.77682,127.31312,151.85849,19.992815,-50.17653,30.34993,-52.021297,2,20.63515,1.4842966,-1.6993909,0.0005109989499999,-1,1,84.14076,0.19883162,-0.67489135,7.732309,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.998695,128.87767,1.77682,64.64132,1.77682,64.23635,23.082823,-1.7820083,-7.2336206,-7.7777476,-13.909198,1,47.162567,0.29455307,-2.226816,8.274307,-1,2,42.818855,-0.74582577,0.5536462,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99429,1787.7991,1.77682,863.37604,1.77682,924.42303,80.55597,57.24219,-48.152225,50.439693,-61.038174,1,25.275532,2.66344,-1.0172482,-3.8146973e-06,-1,1,24.649002,4.3369145,1.4489827,1.8688124e-05,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00251,140.42752,1.77682,85.92183,1.77682,54.505695,11.599766,-4.009643,15.5932045,0.53040946,9.059313,1,46.4749,-0.7795776,-1.7597117,3.4352007,-1,1,25.914536,-0.123800874,1.3427526,2.0800362,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9974,153.2334,1.77682,51.396824,1.77682,101.83658,87.91033,-0.3832126,10.8445,-14.106005,33.54507,1,33.86936,0.5814744,1.5315936,2.6556172,-1,3,32.96215,-0.14222139,-0.57935476,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99946,200.18596,1.77682,56.97504,1.77682,143.2109,10.662804,27.542881,28.221046,27.269701,16.068335,1,42.867508,-0.49783808,-2.4929905,6.7434956e-07,-1,1,23.061312,-1.5506139,0.5550558,1.4344615,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.003204,224.14053,1.77682,154.14723,1.77682,69.99329,28.734118,-0.7986247,29.624378,-0.07011162,27.835083,3,26.111214,-1.4039745,1.3376764,0.1056583755,-1,2,30.43728,-0.81764627,-2.1303322,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.004005,374.04022,1.77682,335.3269,1.77682,38.71331,43.242706,12.481984,4.209102,0.356562,-15.661584,1,45.75818,-2.452376,-0.8693039,4.186324,-1,1,29.328182,-0.47633734,3.0582027,5.117721,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00276,232.45262,1.77682,68.07116,1.77682,164.38147,54.872555,0.6014742,-26.113316,-1.8995365,-30.285969,1,33.344566,-0.770695,0.35770857,2.3052597,-1,1,42.689598,-1.318299,-2.0556395,0.90656275,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.995186,254.37773,1.77682,148.40201,1.77682,105.975716,10.917124,2.156344,-13.627824,7.765735,-4.73738,3,36.648037,-1.6629708,2.6473389,0.1056583755,-1,1,44.656673,-1.0605477,-0.49665588,8.13135,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.006615,246.454,1.77682,33.351936,1.77682,213.10207,55.6639,5.996364,18.414919,0.9370495,14.721547,2,27.640965,0.051318027,-0.19262321,0.0005109989499999,-1,1,46.1666,1.9047694,1.8489442,1.321272,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.047226,157.43872,1.77682,63.249905,1.77682,94.18881,35.103004,-34.048332,-8.657474,-19.757355,-8.092525,1,30.809132,-0.1880745,2.8131537,2.104865,-1,1,35.639736,-1.1350088,-0.9302071,6.0686274,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.997795,362.03885,1.77682,279.60757,1.77682,82.431274,318.59943,-12.844963,-115.551285,-13.659377,-138.87375,2,145.10794,-0.2071944,-1.6158682,0.0005109989499999,-1,1,55.106747,-0.9430683,-2.3296537,4.321981,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000595,148.7026,1.77682,69.55276,1.77682,79.14986,5.8344846,-1.384756,-0.70814764,-4.0309076,2.2249675,1,62.268116,0.47722703,3.0790863,2.03867,-1,1,51.515068,0.7518831,0.003436635,1.0533568,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0061,938.02875,1.77682,772.7359,1.77682,165.29282,25.981462,14.2901325,-8.379961,3.51987,-10.468628,1,44.844933,-3.2830226,0.9895751,0.96138006,-1,1,29.78817,-1.9468536,-1.6951418,1.551237,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01908,224.85625,1.77682,52.104095,1.77682,172.75215,27.28534,5.506287,14.019413,-3.3214662,9.699702,1,41.723198,-0.3233264,-2.3751907,1.322298,-1,3,17.529247,-2.3232198,1.3264977,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99749,184.09883,1.77682,111.97865,1.77682,72.12018,46.606644,33.185207,8.801373,26.134155,1.7927086,1,69.251015,1.014546,-2.1559281,3.950589,-1,2,25.565569,0.66274434,0.26477787,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.095634,504.51074,1.77682,34.906612,1.77682,469.60413,135.75403,19.954514,-19.355145,32.86511,-14.698902,1,24.417925,-0.6612653,0.99093366,1.1694586,-1,1,101.08609,-1.9114977,-0.6386028,3.4101071,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00342,186.41261,1.77682,134.88728,1.77682,51.52533,129.05489,48.03945,-49.42858,48.679302,-46.037872,1,63.234585,0.21593045,-0.29155767,0.14645155,-1,3,15.524618,0.39503974,-2.0955496,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98603,236.93399,1.77682,72.74509,1.77682,164.1889,48.44216,24.523014,-3.8844326,22.888723,-2.9709914,2,27.972834,-0.63200074,-0.76898813,0.0005109989499999,-1,2,41.141216,-1.7609469,1.5006368,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9781,287.17334,1.77682,88.65655,1.77682,198.5168,51.44027,-57.216957,-15.624434,-57.30211,-20.927483,1,53.205647,1.1456989,-0.3142721,0.14686021,-1,1,24.245295,1.5312495,-2.8150568,0.93115664,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00113,225.99864,1.77682,54.12174,1.77682,171.8769,93.644714,-36.849686,-77.21906,-43.21951,-71.60336,1,30.272188,-1.0346735,1.5851707,1.3553271,-1,2,33.71796,-0.8997192,-2.083172,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0332,137.51466,1.77682,91.69793,1.77682,45.816742,47.15218,-2.80666,-28.498806,1.0808227,-5.816579,2,49.23389,-1.117946,-1.5148344,0.0005109989499999,-1,1,27.27239,1.5474286,0.53315943,4.978382,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9967,130.03201,1.77682,50.377586,1.77682,79.654434,2.333696,-5.387076,-19.833141,0.6294824,-14.294514,1,34.330574,0.81617373,1.5895215,2.4646635,-1,3,18.708311,-1.3473188,-1.5204145,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99542,1368.4641,1.77682,552.4391,1.77682,816.025,14.365612,-11.611339,-4.612858,-11.993232,-8.399887,1,45.295414,2.9333136,0.34212446,0.0,-1,1,43.470474,3.1755717,-2.6009743,4.947795,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99861,245.41373,1.77682,52.17141,1.77682,193.24231,34.81275,-10.879264,-5.672284,-0.15345566,1.8562179,1,65.2379,-0.39697972,0.5231581,3.849584,-1,1,40.96668,-2.2065887,2.9280155,3.081663,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.94954,137.03276,1.77682,86.30042,1.77682,50.732338,43.86209,13.759142,14.011015,9.758643,-1.7820939,1,29.650475,1.5840709,-0.70184654,1.9896269,-1,1,24.065563,-1.3099968,0.7835046,0.15580218,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00384,451.76202,1.77682,82.27437,1.77682,369.48764,197.97844,-4.2508564,-62.248287,-6.5413904,-66.007515,1,28.018991,-0.47057688,-1.8229901,-3.3717478e-07,-1,1,126.15206,-1.7177907,-1.5001934,2.0763793,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999016,179.30177,1.77682,93.66288,1.77682,85.63889,128.39961,-46.97307,-20.484022,-50.62378,-27.43303,1,66.92103,-0.2344112,2.3818638,0.14604916,-1,3,28.97739,0.17185338,-2.410344,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99899,410.50555,1.77682,347.42337,1.77682,63.082195,125.9446,-51.60295,-53.322567,-42.177624,-58.99748,3,28.637966,1.961963,-2.3903008,0.1056583755,-1,1,38.99724,0.67017764,-1.1723887,0.75737417,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9669,218.2505,1.77682,147.78336,1.77682,70.46715,87.94967,-5.2248654,86.61571,2.987943,84.26117,1,23.963657,0.7658787,1.586288,0.85101664,-1,1,31.089718,1.3518753,-0.9337696,2.431667,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00313,658.1948,1.77682,83.51613,1.77682,574.6787,141.84329,-37.323326,-43.122883,-6.44294,-22.641481,1,53.723804,1.1476698,-2.9765074,3.3622339,-1,1,91.857346,2.2598984,-1.6300728,2.9964643,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.990486,388.4813,1.77682,139.25273,1.77682,249.22855,69.09879,-20.608074,-34.321285,-22.831928,-32.772633,1,25.685884,2.0424173,1.319347,1.8938569,-1,1,55.053654,1.5341642,-2.125875,0.00053546584,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00394,135.61252,1.77682,69.02261,1.77682,66.589905,15.550631,-9.131107,-9.489771,5.910748,2.23327,1,62.08517,0.19914559,0.18613043,5.554377,-1,1,46.192642,0.6057378,3.1347382,1.1516805,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.994354,133.57329,1.77682,57.5777,1.77682,75.99559,20.132547,8.869512,20.071608,0.49996418,9.943237,1,65.86749,0.19033565,-2.238655,4.4371443,-1,3,24.997425,-1.1319939,1.3165143,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99818,601.51715,1.77682,529.9116,1.77682,71.60555,203.55676,11.355388,34.99543,45.255207,60.854546,1,121.4679,1.9272035,0.74049157,7.5170217,-1,1,36.82691,0.68018454,1.1162766,1.5338322,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00046,230.17055,1.77682,57.54503,1.77682,172.62552,7.061775,6.082449,8.818925,8.061325,11.535442,1,38.177635,-0.54140884,-2.5118628,1.5388217,-1,1,26.768167,-1.9480505,0.7130304,3.9315457,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0025,130.56467,1.77682,46.835545,1.77682,83.72912,37.097675,-3.5682313,-16.553822,1.3080143,-1.9187382,1,46.40809,-0.2611049,-1.7537342,6.268939,-1,1,94.83644,0.2328855,1.2742629,3.523785,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99706,520.80115,1.77682,167.0899,1.77682,353.71127,14.266195,3.8725502,3.0320265,8.19162,1.6438229,3,34.912678,-1.8122675,-2.4667916,0.1056583755,-1,1,46.232674,-2.342018,0.5699907,1.2092543,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99905,536.8554,1.77682,229.12622,1.77682,307.7292,219.09332,85.855736,83.84912,88.79387,86.455795,3,29.26304,1.1598808,0.5549024,0.1056583755,-1,1,88.219925,1.6765283,1.481418,0.9248512,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00044,144.87566,1.77682,84.02124,1.77682,60.854416,68.357506,10.122049,7.635734,-0.19624785,-16.779625,1,81.972595,0.4205458,-2.305299,3.9481025,-1,3,46.51061,-0.106819265,-0.19570513,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9999,380.8904,1.77682,314.43533,1.77682,66.45509,343.01926,-188.75037,162.90097,-193.30528,154.86325,3,71.8738,-0.2303457,2.5213263,0.1056583755,-1,1,38.31544,-0.6298176,1.6286068,1.7385427,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00344,1461.4718,1.77682,557.1981,1.77682,904.2737,103.827805,38.53733,-52.239887,22.46079,-66.4171,1,38.548195,-2.9151,-2.7668629,1.2061734,-1,1,30.967203,-2.9001875,-0.97267795,1.9993962,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01538,155.95552,1.77682,50.254635,1.77682,105.70089,87.58931,16.593082,55.81414,13.928245,53.41437,3,12.723706,-1.2240368,0.35319516,0.1056583755,-1,3,24.924587,0.88910586,1.5521089,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99948,525.9402,1.77682,306.2874,1.77682,219.65282,13.315624,-6.1651645,-10.17752,-3.7163649,-11.914969,3,50.396133,2.2131684,0.84045726,0.1056583755,-1,1,36.70869,1.9899129,-2.1463692,2.3485658,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00345,181.45786,1.77682,86.07886,1.77682,95.37899,23.28913,1.9660331,18.570814,21.199104,4.4025083,2,54.033745,-0.9479672,-2.532194,0.0005109989499999,-1,1,43.985226,-0.8714851,0.2832055,0.82238895,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.066124,643.07776,1.77682,94.46005,1.77682,548.61774,29.021866,-10.120116,20.04658,-18.759909,8.753968,1,25.124662,1.4987031,2.7994115,3.4825323,-1,1,48.307316,2.9990253,0.1537346,3.538269,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00378,384.50394,1.77682,308.88095,1.77682,75.62299,61.584763,-35.011253,6.9654202,-23.550068,13.175387,1,46.24222,2.0967004,-2.8846045,3.5142775,-1,1,35.961273,1.0391572,1.1928921,4.5214314,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99758,225.32724,1.77682,54.326427,1.77682,171.00081,103.76523,14.047881,5.519765,3.8747344,-3.5825052,3,13.082567,-1.2428045,2.2772331,0.1056583755,-1,1,114.83341,-0.7612052,-0.8563458,1.7031183,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.996895,881.08624,1.77682,255.59546,1.77682,625.4908,73.67569,-18.736883,-25.991076,-9.459473,-25.934576,1,46.508957,-1.8914152,-1.9435188,0.9640464,-1,1,24.802416,-4.0680275,-0.052379157,0.3403692,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000565,137.93909,1.77682,68.93646,1.77682,69.002625,5.5485954,-25.620193,-8.631169,-19.039392,-16.414843,3,37.384872,0.3967872,-2.43612,0.1056583755,-1,1,64.28762,0.51553285,0.62962717,4.19903,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00115,149.70181,1.77682,110.85878,1.77682,38.843033,44.418,17.32224,-19.514647,30.186064,-16.059404,1,44.278393,0.7917837,-0.41696167,0.88866574,-1,1,31.69134,-0.11259792,2.7665915,1.2690446,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001686,228.87633,1.77682,123.049835,1.77682,105.82649,58.559624,5.222514,26.532883,4.702048,30.550993,1,43.154034,-0.93704855,1.8181872,1.2840518,-1,3,35.785988,-1.326769,-0.57345015,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00052,130.9513,1.77682,50.07256,1.77682,80.878746,20.458729,-0.0031997303,-7.271367,6.96069,-6.5304666,3,16.524437,-0.51498395,0.9932278,0.1056583755,-1,1,28.605753,0.92998636,-1.8566663,2.59041,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00231,127.4414,1.77682,72.48761,1.77682,54.95379,5.814052,-4.0027976,-0.0328889,0.2754599,-2.515773,1,46.45721,0.7674146,-1.1546437,1.141869,-1,1,42.44338,-0.42596266,2.002618,1.6544504,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00516,902.71576,1.77682,139.65108,1.77682,763.0647,4.9463763,-0.44959462,-1.5409684,6.502021,-3.636373,1,35.5274,1.8075956,-0.62831163,1.1049733,-1,1,38.18132,3.5758815,2.4753993,4.0614905,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9981,201.26523,1.77682,67.67845,1.77682,133.58679,154.10648,-18.902681,-72.74957,-16.839409,-62.90657,1,24.559895,-0.56643116,-2.5815756,1.837155,-1,1,92.42943,-0.018144837,-1.1537594,3.041199,-1,303.1640621297727,2.93050529468397,299.52846075415385
